unique_id	uniprot_domain
Q9NT68_chainsaw_020	1894-1999
Q9NT68_chainsaw_021	811-1031_1081-1187
Q9NT68_chainsaw_022	1049-1080_1188-1204_1575-1915
Q9NT68_chainsaw_023	1205-1571
Q9NT68_chainsaw_024	1921-2192
Q9NT68_chainsaw_025	1030-1205
Q9NT68_chainsaw_026	1206-1571
Q9NT68_chainsaw_027	1582-1988
Q9NT68_chainsaw_028	1996-2399
Q9NT68_chainsaw_029	1204-1571
Q9NT68_chainsaw_030	1583-1700
Q9NT68_chainsaw_031	1701-2057_2471-2538
Q9NT68_chainsaw_032	2059-2463
Q9NT68_chainsaw_033	1407-1570
Q9NT68_chainsaw_034	1583-1693
Q9NT68_chainsaw_035	1699-2057_2471-2538
Q9NT68_chainsaw_036	2059-2463
Q9NT68_chainsaw_037	2572-2773
Q9NT99_chainsaw_001	366-454
Q9NT99_chainsaw_002	560-661_663-672
Q9NTG1_chainsaw_001	59-157_1966-1993
Q9NTG1_chainsaw_002	216-330
Q9NTG1_chainsaw_003	345-450
Q9NTG1_chainsaw_004	458-558
Q9NTG1_chainsaw_005	565-955
Q9NTG1_chainsaw_006	963-1165
Q9NTG1_chainsaw_007	1174-1707
Q9NTG1_chainsaw_008	1708-1717_2096-2252
Q9NTG1_chainsaw_009	1718-1965_1996-2095
Q9NTG7_chainsaw_001	125-395
Q9NTI2_chainsaw_001	34-50_72-148
Q9NTI2_chainsaw_002	56-71_149-298
Q9NTI2_chainsaw_003	308-387_389-389_859-1119
Q9NTI2_chainsaw_004	388-388_390-432_684-858
Q9NTI2_chainsaw_005	434-683_1156-1177
Q9NTI5_chainsaw_001	28-481
Q9NTI5_chainsaw_002	482-608
Q9NTI5_chainsaw_003	615-1119
Q9NTI7_chainsaw_001	1-293
Q9NTJ3_chainsaw_001	58-265_1124-1286
Q9NTJ3_chainsaw_002	266-345_999-1123
Q9NTJ3_chainsaw_003	348-560_771-998
Q9NTJ3_chainsaw_004	561-752
Q9NTJ4_chainsaw_001	10-34_181-243
Q9NTJ4_chainsaw_002	36-180_248-511
Q9NTJ4_chainsaw_003	520-928
Q9NTJ4_chainsaw_004	945-1035
Q9NTJ5_chainsaw_001	9-127
Q9NTJ5_chainsaw_002	131-499
Q9NTJ5_chainsaw_003	519-585
Q9NTK1_chainsaw_001	37-89
Q9NTK5_chainsaw_001	24-303
Q9NTK5_chainsaw_002	305-387
Q9NTM9_chainsaw_001	27-272
Q9NTN3_chainsaw_001	20-353
Q9NTN9_chainsaw_001	27-504
Q9NTN9_chainsaw_002	508-545
Q9NTN9_chainsaw_003	569-651
Q9NTN9_chainsaw_004	673-826
Q9NTQ9_chainsaw_001	3-217
Q9NTU4_chainsaw_001	27-198
Q9NTU7_chainsaw_001	72-200
Q9NTW7_chainsaw_001	370-607
Q9NTX5_chainsaw_001	1-24_253-303
Q9NTX5_chainsaw_002	34-251
Q9NTX7_chainsaw_001	36-182
Q9NTX9_chainsaw_001	124-204
Q9NTZ6_chainsaw_001	3-93
Q9NTZ6_chainsaw_002	301-385
Q9NTZ6_chainsaw_003	431-529_849-931
Q9NTZ6_chainsaw_004	530-628
Q9NU02_chainsaw_001	4-314
Q9NU02_chainsaw_002	324-410
Q9NU02_chainsaw_003	440-687_719-775
Q9NU19_chainsaw_001	59-107
Q9NU19_chainsaw_002	180-365
Q9NU19_chainsaw_003	371-497
Q9NU22_chainsaw_001	5-270
Q9NU22_chainsaw_002	273-472
Q9NU22_chainsaw_003	478-712_822-906
Q9NU22_chainsaw_004	713-820
Q9NU22_chainsaw_005	913-1220
Q9NU22_chainsaw_006	1225-1398
Q9NU22_chainsaw_007	1809-1886
Q9NU22_chainsaw_008	1898-2104_2228-2311
Q9NU22_chainsaw_009	2105-2226
Q9NU22_chainsaw_010	2323-2491
Q9NU22_chainsaw_011	2513-2795
Q9NU22_chainsaw_012	2796-2801_3133-3199
Q9NU22_chainsaw_013	2802-3132
Q9NU22_chainsaw_014	2011-2105_2223-2311
Q9NU22_chainsaw_015	2106-2222
Q9NU22_chainsaw_016	2323-2497
Q9NU22_chainsaw_017	2508-2789_3240-3312
Q9NU22_chainsaw_018	2793-2798_3131-3239_3317-3398
Q9NU22_chainsaw_019	2799-3130
Q9NU22_chainsaw_020	2201-2305
Q9NU22_chainsaw_021	2323-2471
Q9NU22_chainsaw_022	2486-2486_2502-2789_3240-3312
Q9NU22_chainsaw_023	2793-2799_3129-3239_3317-3425
Q9NU22_chainsaw_024	2800-3128
Q9NU22_chainsaw_025	3429-3577
Q9NU22_chainsaw_026	2402-2497
Q9NU22_chainsaw_027	2513-2790_3240-3312
Q9NU22_chainsaw_028	2793-2799_3127-3239_3316-3426
Q9NU22_chainsaw_029	2800-3125
Q9NU22_chainsaw_030	3427-3698
Q9NU22_chainsaw_031	3721-3789
Q9NU22_chainsaw_032	2601-2791_3240-3312
Q9NU22_chainsaw_033	2793-2796_3127-3239_3317-3429
Q9NU22_chainsaw_034	2797-3125
Q9NU22_chainsaw_035	3430-3709_3816-3988
Q9NU22_chainsaw_036	3721-3815
Q9NU22_chainsaw_037	2811-3125
Q9NU22_chainsaw_038	3127-3240_3317-3429
Q9NU22_chainsaw_039	3243-3312
Q9NU22_chainsaw_040	3430-3709_3817-3986
Q9NU22_chainsaw_041	3721-3816_3987-3987
Q9NU22_chainsaw_042	3988-4199
Q9NU22_chainsaw_043	3002-3240_3315-3434
Q9NU22_chainsaw_044	3243-3312
Q9NU22_chainsaw_045	3435-3711_3815-3982
Q9NU22_chainsaw_046	3721-3814
Q9NU22_chainsaw_047	3986-4268
Q9NU22_chainsaw_048	4280-4399
Q9NU22_chainsaw_049	3216-3425
Q9NU22_chainsaw_050	3429-3711_3814-3986
Q9NU22_chainsaw_051	3721-3813
Q9NU22_chainsaw_052	3987-4275_4491-4599
Q9NU22_chainsaw_053	4280-4486
Q9NU22_chainsaw_054	3401-3709_3822-3949
Q9NU22_chainsaw_055	3721-3821_3951-3986
Q9NU22_chainsaw_056	3987-4276_4490-4660
Q9NU22_chainsaw_057	4280-4486
Q9NU22_chainsaw_058	3617-3713_4279-4486
Q9NU22_chainsaw_059	3721-3987
Q9NU22_chainsaw_060	3988-4278_4489-4664
Q9NU22_chainsaw_061	201-201_218-472
Q9NU22_chainsaw_062	478-713_822-906
Q9NU22_chainsaw_063	714-820
Q9NU22_chainsaw_064	913-1220
Q9NU22_chainsaw_065	1225-1545
Q9NU22_chainsaw_066	1551-1599
Q9NU22_chainsaw_067	3801-3986_5105-5124
Q9NU22_chainsaw_068	3987-4279_4490-4698
Q9NU22_chainsaw_069	4280-4486
Q9NU22_chainsaw_070	4014-4288_4489-4660
Q9NU22_chainsaw_071	4289-4485
Q9NU22_chainsaw_072	5266-5398
Q9NU22_chainsaw_073	4202-4659
Q9NU22_chainsaw_074	5281-5594
Q9NU22_chainsaw_075	403-464
Q9NU22_chainsaw_076	478-712_822-906
Q9NU22_chainsaw_077	713-820
Q9NU22_chainsaw_078	913-1220
Q9NU22_chainsaw_079	1225-1545
Q9NU22_chainsaw_080	1551-1789
Q9NU22_chainsaw_081	605-714_820-906
Q9NU22_chainsaw_082	715-819
Q9NU22_chainsaw_083	913-1220
Q9NU22_chainsaw_084	1225-1419_1454-1545
Q9NU22_chainsaw_085	1422-1453_1781-1819_1822-1823_1832-1840
Q9NU22_chainsaw_086	1551-1780_1820-1821_1824-1831_1841-1841_1843-1892
Q9NU22_chainsaw_087	1898-1998
Q9NU22_chainsaw_088	801-811_2105-2199
Q9NU22_chainsaw_089	822-900
Q9NU22_chainsaw_090	913-1220
Q9NU22_chainsaw_091	1225-1428_1438-1545
Q9NU22_chainsaw_092	1551-1892
Q9NU22_chainsaw_093	1898-2102
Q9NU22_chainsaw_094	1001-1220
Q9NU22_chainsaw_095	1225-1545
Q9NU22_chainsaw_096	1551-1892
Q9NU22_chainsaw_097	1898-2103_2229-2311
Q9NU22_chainsaw_098	2104-2228
Q9NU22_chainsaw_099	2323-2399
Q9NU22_chainsaw_100	1209-1428_1439-1545
Q9NU22_chainsaw_101	1551-1892
Q9NU22_chainsaw_102	1898-2103_2228-2311
Q9NU22_chainsaw_103	2104-2226
Q9NU22_chainsaw_104	2323-2424
Q9NU22_chainsaw_105	2442-2583
Q9NU22_chainsaw_106	1401-1545_1781-1856
Q9NU22_chainsaw_107	1551-1780_1859-1898
Q9NU22_chainsaw_108	1899-2103_2228-2311
Q9NU22_chainsaw_109	2104-2226
Q9NU22_chainsaw_110	2323-2491
Q9NU22_chainsaw_111	2513-2799
Q9NU22_chainsaw_112	1602-1898
Q9NU22_chainsaw_113	1899-2104_2228-2311
Q9NU22_chainsaw_114	2105-2226
Q9NU22_chainsaw_115	2323-2491
Q9NU22_chainsaw_116	2513-2800
Q9NU22_chainsaw_117	2801-2996
Q9NU23_chainsaw_001	13-86
Q9NU39_chainsaw_001	38-190
Q9NU53_chainsaw_001	43-186
Q9NU63_chainsaw_001	18-142
Q9NUA8_chainsaw_001	8-128_1003-1007
Q9NUA8_chainsaw_002	232-329
Q9NUA8_chainsaw_003	350-447
Q9NUA8_chainsaw_004	458-567
Q9NUA8_chainsaw_005	570-682
Q9NUA8_chainsaw_006	736-1001
Q9NUA8_chainsaw_007	1014-1158
Q9NUA8_chainsaw_008	1191-1232
Q9NUB1_chainsaw_001	58-548
Q9NUB1_chainsaw_002	552-688
Q9NUB4_chainsaw_001	44-161
Q9NUC0_chainsaw_001	73-148
Q9NUD5_chainsaw_001	166-245
Q9NUD5_chainsaw_002	252-398
Q9NUD7_chainsaw_001	91-340
Q9NUD9_chainsaw_001	6-242
Q9NUD9_chainsaw_002	243-312
Q9NUD9_chainsaw_003	322-487
Q9NUE0_chainsaw_001	78-150_218-344
Q9NUE0_chainsaw_002	155-215
Q9NUG4_chainsaw_001	53-165_274-343
Q9NUG4_chainsaw_002	406-543
Q9NUG6_chainsaw_001	4-131
Q9NUH8_chainsaw_001	9-112
Q9NUI1_chainsaw_001	30-287
Q9NUJ1_chainsaw_001	55-178_232-305
Q9NUJ1_chainsaw_002	181-228
Q9NUJ3_chainsaw_001	63-244_252-256
Q9NUJ3_chainsaw_002	261-508
Q9NUJ7_chainsaw_001	23-321
Q9NUK0_chainsaw_001	6-109
Q9NUK0_chainsaw_002	176-257
Q9NUL3_chainsaw_001	9-72
Q9NUL3_chainsaw_002	96-180
Q9NUL3_chainsaw_003	208-274
Q9NUL3_chainsaw_004	308-373
Q9NUL3_chainsaw_005	417-521
Q9NUL5_chainsaw_001	3-103_246-287
Q9NUL5_chainsaw_002	105-139
Q9NUL7_chainsaw_001	55-116_358-521
Q9NUL7_chainsaw_002	128-354
Q9NUM3_chainsaw_001	1-304
Q9NUM4_chainsaw_001	75-116
Q9NUM4_chainsaw_002	121-267
Q9NUN5_chainsaw_001	1-226_294-514
Q9NUN5_chainsaw_002	230-293_518-531
Q9NUN7_chainsaw_001	34-262
Q9NUP1_chainsaw_001	56-206
Q9NUP7_chainsaw_001	22-77
Q9NUP7_chainsaw_002	111-471
Q9NUP9_chainsaw_001	10-86
Q9NUP9_chainsaw_002	92-195
Q9NUQ2_chainsaw_001	12-363
Q9NUQ3_chainsaw_001	123-460
Q9NUQ6_chainsaw_001	2-63
Q9NUQ6_chainsaw_002	220-375
Q9NUQ7_chainsaw_001	9-247
Q9NUQ7_chainsaw_002	264-463
Q9NUQ8_chainsaw_001	1-73
Q9NUQ8_chainsaw_002	154-409
Q9NUQ8_chainsaw_003	410-463
Q9NUQ8_chainsaw_004	492-706
Q9NUQ9_chainsaw_001	32-211
Q9NUQ9_chainsaw_002	217-323
Q9NUR3_chainsaw_001	117-202
Q9NUS5_chainsaw_001	2-197
Q9NUT2_chainsaw_001	134-450
Q9NUT2_chainsaw_002	465-713
Q9NUU6_chainsaw_001	90-355
Q9NUU7_chainsaw_001	5-64
Q9NUU7_chainsaw_002	65-296
Q9NUU7_chainsaw_003	306-477
Q9NUV7_chainsaw_001	54-171_427-527
Q9NUV7_chainsaw_002	179-419
Q9NUV9_chainsaw_001	30-216
Q9NUV9_chainsaw_002	224-326
Q9NUW8_chainsaw_001	150-344
Q9NUW8_chainsaw_002	352-580
Q9NUX5_chainsaw_001	21-143
Q9NUX5_chainsaw_002	150-294
Q9NUX5_chainsaw_003	323-383_539-633
Q9NUX5_chainsaw_004	388-533
Q9NUY8_chainsaw_001	16-156
Q9NUY8_chainsaw_002	161-303
Q9NUY8_chainsaw_003	318-458
Q9NUY8_chainsaw_004	578-698
Q9NUZ1_chainsaw_001	1-224
Q9NUZ1_chainsaw_002	225-372
Q9NUZ1_chainsaw_003	378-546
Q9NV06_chainsaw_001	10-56_359-392
Q9NV06_chainsaw_002	58-353
Q9NV06_chainsaw_003	398-444
Q9NV12_chainsaw_001	5-184
Q9NV23_chainsaw_001	11-133_194-263
Q9NV23_chainsaw_002	144-190
Q9NV29_chainsaw_001	36-133
Q9NV31_chainsaw_001	22-111
Q9NV31_chainsaw_002	112-174
Q9NV35_chainsaw_001	13-156
Q9NV56_chainsaw_001	33-93
Q9NV58_chainsaw_001	1-47_126-335
Q9NV64_chainsaw_001	72-345_415-477
Q9NV64_chainsaw_002	346-414
Q9NV66_chainsaw_001	78-245
Q9NV66_chainsaw_002	358-704
Q9NV70_chainsaw_001	1-136
Q9NV70_chainsaw_002	165-276
Q9NV70_chainsaw_003	277-434
Q9NV70_chainsaw_004	500-756
Q9NV70_chainsaw_005	757-892
Q9NV72_chainsaw_001	76-186
Q9NV72_chainsaw_002	293-527
Q9NV79_chainsaw_001	11-213
Q9NV79_chainsaw_002	243-356
Q9NV88_chainsaw_001	2-268_450-506
Q9NV88_chainsaw_002	274-445
Q9NV88_chainsaw_003	517-554
Q9NV88_chainsaw_004	585-657
Q9NV92_chainsaw_001	186-333
Q9NV96_chainsaw_001	47-69_322-359
Q9NV96_chainsaw_002	70-314
Q9NVA1_chainsaw_001	110-270
Q9NVA2_chainsaw_001	24-305
Q9NVA4_chainsaw_001	6-336
Q9NVC3_chainsaw_001	19-19_21-34_40-461
Q9NVC6_chainsaw_001	18-199
Q9NVC6_chainsaw_002	202-438
Q9NVC6_chainsaw_003	439-646
Q9NVD3_chainsaw_001	25-284
Q9NVD3_chainsaw_002	296-438
Q9NVD7_chainsaw_001	48-240
Q9NVD7_chainsaw_002	249-369
Q9NVE4_chainsaw_001	55-254
Q9NVE4_chainsaw_002	321-443
Q9NVE4_chainsaw_003	444-507
Q9NVE4_chainsaw_004	523-613
Q9NVE4_chainsaw_005	655-835
Q9NVE5_chainsaw_001	42-162_240-319_429-519
Q9NVE5_chainsaw_002	164-237
Q9NVE5_chainsaw_003	344-409
Q9NVE5_chainsaw_004	520-638
Q9NVE5_chainsaw_005	640-727
Q9NVE5_chainsaw_006	748-923
Q9NVE5_chainsaw_007	931-1199
Q9NVE7_chainsaw_001	31-146_357-493
Q9NVE7_chainsaw_002	147-353
Q9NVE7_chainsaw_003	503-769
Q9NVF7_chainsaw_001	63-222
Q9NVF9_chainsaw_001	52-154
Q9NVF9_chainsaw_002	159-381
Q9NVG8_chainsaw_001	3-57
Q9NVG8_chainsaw_002	58-275
Q9NVG8_chainsaw_003	276-399
Q9NVH0_chainsaw_001	70-284
Q9NVH0_chainsaw_002	358-486_556-612
Q9NVH0_chainsaw_003	488-552
Q9NVH1_chainsaw_001	7-119
Q9NVH1_chainsaw_002	120-411
Q9NVH1_chainsaw_003	424-553
Q9NVH2_chainsaw_001	22-575
Q9NVH2_chainsaw_002	583-795
Q9NVH2_chainsaw_003	802-939
Q9NVH6_chainsaw_001	51-143
Q9NVH6_chainsaw_002	154-417
Q9NVI1_chainsaw_001	1-182
Q9NVI1_chainsaw_002	188-654
Q9NVI1_chainsaw_003	657-1300
Q9NVI7_chainsaw_001	53-154
Q9NVI7_chainsaw_002	155-261
Q9NVI7_chainsaw_003	262-472
Q9NVI7_chainsaw_004	478-575
Q9NVJ2_chainsaw_001	1-180
Q9NVK5_chainsaw_001	1-237
Q9NVL1_chainsaw_001	5-77
Q9NVM1_chainsaw_001	2-53
Q9NVM4_chainsaw_001	3-32
Q9NVM4_chainsaw_002	34-174
Q9NVM4_chainsaw_003	177-372
Q9NVM4_chainsaw_004	376-511
Q9NVM4_chainsaw_005	514-687
Q9NVM6_chainsaw_001	5-89
Q9NVM6_chainsaw_002	172-248
Q9NVM9_chainsaw_001	9-255
Q9NVM9_chainsaw_002	257-389
Q9NVM9_chainsaw_003	402-574
Q9NVM9_chainsaw_004	594-693
Q9NVN3_chainsaw_001	3-299
Q9NVN3_chainsaw_002	302-315_320-320_322-328_330-486
Q9NVN8_chainsaw_001	49-85
Q9NVN8_chainsaw_002	86-311_402-478
Q9NVN8_chainsaw_003	314-394
Q9NVN8_chainsaw_004	525-572
Q9NVP1_chainsaw_001	179-387
Q9NVP1_chainsaw_002	400-612
Q9NVP2_chainsaw_001	4-148
Q9NVP4_chainsaw_001	9-103
Q9NVP4_chainsaw_002	443-533
Q9NVP4_chainsaw_003	604-748
Q9NVQ4_chainsaw_001	4-87
Q9NVQ4_chainsaw_002	93-177
Q9NVR0_chainsaw_001	1-58_69-295
Q9NVR0_chainsaw_002	296-350
Q9NVR0_chainsaw_003	357-681
Q9NVR2_chainsaw_001	1-250
Q9NVR2_chainsaw_002	255-567
Q9NVR2_chainsaw_003	568-708
Q9NVR5_chainsaw_001	2-204
Q9NVR5_chainsaw_002	255-347
Q9NVR5_chainsaw_003	525-640
Q9NVR7_chainsaw_001	6-263
Q9NVR7_chainsaw_002	271-465
Q9NVR7_chainsaw_003	488-545
Q9NVS2_chainsaw_001	71-125
Q9NVS9_chainsaw_001	44-258
Q9NVT9_chainsaw_001	14-112
Q9NVT9_chainsaw_002	142-223
Q9NVU0_chainsaw_001	14-249
Q9NVU0_chainsaw_002	270-434
Q9NVU0_chainsaw_003	557-702
Q9NVU7_chainsaw_001	9-222
Q9NVU7_chainsaw_002	241-277
Q9NVU7_chainsaw_003	286-456_458-461
Q9NVU7_chainsaw_004	457-457_463-598
Q9NVU7_chainsaw_005	610-684
Q9NVV0_chainsaw_001	4-226
Q9NVV4_chainsaw_001	63-249
Q9NVV4_chainsaw_002	252-332
Q9NVV4_chainsaw_003	333-564
Q9NVV5_chainsaw_001	6-233
Q9NVV9_chainsaw_001	22-62
Q9NVW2_chainsaw_001	9-73
Q9NVW2_chainsaw_002	96-148_310-420
Q9NVW2_chainsaw_003	527-603
Q9NVX0_chainsaw_001	15-213
Q9NVX2_chainsaw_001	16-94
Q9NVX2_chainsaw_002	105-484
Q9NVX7_chainsaw_001	41-146
Q9NVX7_chainsaw_002	147-250
Q9NVX7_chainsaw_003	256-533
Q9NVZ3_chainsaw_001	7-140
Q9NW07_chainsaw_001	151-356
Q9NW07_chainsaw_002	359-417
Q9NW08_chainsaw_001	2-35_501-664
Q9NW08_chainsaw_002	36-183_357-496
Q9NW08_chainsaw_003	184-348
Q9NW08_chainsaw_004	669-769_891-1011
Q9NW08_chainsaw_005	770-889
Q9NW08_chainsaw_006	1039-1120
Q9NW13_chainsaw_001	5-77
Q9NW13_chainsaw_002	115-206
Q9NW13_chainsaw_003	336-426
Q9NW13_chainsaw_004	440-600
Q9NW15_chainsaw_001	19-172
Q9NW15_chainsaw_002	179-612
Q9NW38_chainsaw_001	1-100
Q9NW38_chainsaw_002	108-207
Q9NW38_chainsaw_003	208-302
Q9NW38_chainsaw_004	322-369
Q9NW61_chainsaw_001	5-106
Q9NW64_chainsaw_001	25-159
Q9NW64_chainsaw_002	160-219
Q9NW64_chainsaw_003	233-313
Q9NW68_chainsaw_001	7-216
Q9NW81_chainsaw_001	70-232
Q9NW82_chainsaw_001	39-166
Q9NW82_chainsaw_002	167-513
Q9NW82_chainsaw_003	547-650
Q9NW97_chainsaw_001	8-127
Q9NWA0_chainsaw_001	54-138
Q9NWB1_chainsaw_001	117-190
Q9NWB6_chainsaw_001	82-256
Q9NWB7_chainsaw_001	36-159
Q9NWB7_chainsaw_002	208-368
Q9NWC5_chainsaw_001	4-274
Q9NWD8_chainsaw_001	6-47_257-291
Q9NWD8_chainsaw_002	55-247
Q9NWF4_chainsaw_001	6-217
Q9NWF4_chainsaw_002	269-432
Q9NWF9_chainsaw_001	281-324
Q9NWF9_chainsaw_002	360-503
Q9NWF9_chainsaw_003	504-642
Q9NWH2_chainsaw_001	18-140
Q9NWH7_chainsaw_001	3-155
Q9NWH7_chainsaw_002	438-480
Q9NWH9_chainsaw_001	587-725
Q9NWK9_chainsaw_001	230-298
Q9NWK9_chainsaw_002	303-455
Q9NWL6_chainsaw_001	2-238
Q9NWL6_chainsaw_002	267-612
Q9NWM0_chainsaw_001	27-60_246-362_480-554
Q9NWM0_chainsaw_002	66-106_235-245
Q9NWM0_chainsaw_003	107-234_364-469
Q9NWM3_chainsaw_001	47-91
Q9NWM3_chainsaw_002	220-329
Q9NWM8_chainsaw_001	28-136
Q9NWM8_chainsaw_002	141-205
Q9NWQ4_chainsaw_001	1-39
Q9NWQ9_chainsaw_001	33-138
Q9NWR8_chainsaw_001	61-145
Q9NWR8_chainsaw_002	155-334
Q9NWS0_chainsaw_001	45-180
Q9NWS0_chainsaw_002	210-284
Q9NWS1_chainsaw_001	1-394
Q9NWS6_chainsaw_001	20-42_121-308
Q9NWS6_chainsaw_002	47-118
Q9NWS8_chainsaw_001	158-309
Q9NWS8_chainsaw_002	310-448
Q9NWS9_chainsaw_001	22-124
Q9NWT1_chainsaw_001	2-302
Q9NWT6_chainsaw_001	29-298
Q9NWT6_chainsaw_002	312-346
Q9NWT8_chainsaw_001	55-180
Q9NWU1_chainsaw_001	44-294
Q9NWU1_chainsaw_002	300-457
Q9NWU2_chainsaw_001	12-61_187-225
Q9NWU2_chainsaw_002	62-184
Q9NWU5_chainsaw_001	44-174
Q9NWV4_chainsaw_001	2-22_113-159
Q9NWV4_chainsaw_002	26-110
Q9NWV8_chainsaw_001	93-298
Q9NWW5_chainsaw_001	34-198
Q9NWW5_chainsaw_002	201-307
Q9NWW6_chainsaw_001	4-198
Q9NWW7_chainsaw_001	34-141
Q9NWW7_chainsaw_002	147-270
Q9NWW7_chainsaw_003	356-550
Q9NWW9_chainsaw_001	12-128
Q9NWX5_chainsaw_001	2-386
Q9NWX5_chainsaw_002	387-419
Q9NWX6_chainsaw_001	52-236
Q9NWX6_chainsaw_002	237-293
Q9NWY4_chainsaw_001	35-215
Q9NWY4_chainsaw_002	245-335
Q9NWZ3_chainsaw_001	11-100
Q9NWZ3_chainsaw_002	166-380
Q9NWZ3_chainsaw_003	381-459
Q9NWZ5_chainsaw_001	73-302
Q9NWZ5_chainsaw_002	307-530
Q9NWZ8_chainsaw_001	15-230
Q9NX00_chainsaw_001	54-166
Q9NX01_chainsaw_001	7-138
Q9NX02_chainsaw_001	11-103
Q9NX02_chainsaw_002	120-355
Q9NX02_chainsaw_003	361-423
Q9NX02_chainsaw_004	425-573
Q9NX02_chainsaw_005	580-1060
Q9NX04_chainsaw_001	3-202
Q9NX05_chainsaw_001	3-42_108-311
Q9NX05_chainsaw_002	312-409
Q9NX05_chainsaw_003	605-943_953-985
Q9NX07_chainsaw_001	4-83
Q9NX07_chainsaw_002	96-178
Q9NX07_chainsaw_003	189-270
Q9NX08_chainsaw_001	10-112
Q9NX08_chainsaw_002	115-182
Q9NX09_chainsaw_001	81-231
Q9NX14_chainsaw_001	66-146
Q9NX18_chainsaw_001	63-161
Q9NX20_chainsaw_001	70-192
Q9NX20_chainsaw_002	193-246
Q9NX24_chainsaw_001	24-148
Q9NX36_chainsaw_001	46-126
Q9NX36_chainsaw_002	147-214
Q9NX36_chainsaw_003	238-385
Q9NX38_chainsaw_001	15-179
Q9NX40_chainsaw_001	29-120
Q9NX40_chainsaw_002	199-243
Q9NX45_chainsaw_001	17-138
Q9NX45_chainsaw_002	192-270
Q9NX46_chainsaw_001	20-361
Q9NX47_chainsaw_001	1-55
Q9NX47_chainsaw_002	81-153
Q9NX47_chainsaw_003	154-266
Q9NX52_chainsaw_001	1-65
Q9NX52_chainsaw_002	73-299
Q9NX55_chainsaw_001	31-120
Q9NX57_chainsaw_001	6-211
Q9NX58_chainsaw_001	3-58
Q9NX58_chainsaw_002	69-142
Q9NX58_chainsaw_003	311-377
Q9NX61_chainsaw_001	6-476
Q9NX62_chainsaw_001	60-224
Q9NX62_chainsaw_002	227-349
Q9NX63_chainsaw_001	11-225
Q9NX65_chainsaw_001	31-155
Q9NX65_chainsaw_002	231-344
Q9NX65_chainsaw_003	428-606
Q9NX65_chainsaw_004	613-696
Q9NX70_chainsaw_001	56-186
Q9NX74_chainsaw_001	13-311
Q9NX74_chainsaw_002	352-434
Q9NX76_chainsaw_001	25-177
Q9NX77_chainsaw_001	13-16_255-480
Q9NX77_chainsaw_002	39-206
Q9NX77_chainsaw_003	211-252
Q9NX78_chainsaw_001	7-411
Q9NX78_chainsaw_002	417-706
Q9NX94_chainsaw_001	13-13_17-110
Q9NX95_chainsaw_001	264-430_636-658
Q9NXA8_chainsaw_001	40-41_47-47_228-301
Q9NXA8_chainsaw_002	42-46_48-220
Q9NXB0_chainsaw_001	13-267
Q9NXB0_chainsaw_002	310-521
Q9NXB9_chainsaw_001	1-258
Q9NXC2_chainsaw_001	4-121_287-317
Q9NXC2_chainsaw_002	122-285_332-361
Q9NXC5_chainsaw_001	7-351
Q9NXC5_chainsaw_002	386-727
Q9NXD2_chainsaw_001	44-174
Q9NXD2_chainsaw_002	224-551
Q9NXD2_chainsaw_003	620-762
Q9NXE4_chainsaw_001	50-491
Q9NXE4_chainsaw_002	492-717
Q9NXE4_chainsaw_003	730-863
Q9NXE8_chainsaw_001	6-420
Q9NXF1_chainsaw_001	59-250_311-443
Q9NXF1_chainsaw_002	444-916
Q9NXF7_chainsaw_001	48-78
Q9NXF7_chainsaw_002	86-214
Q9NXF8_chainsaw_001	45-251
Q9NXF8_chainsaw_002	252-284
Q9NXG0_chainsaw_001	94-1313_1326-1328_1330-1330_1334-1334
Q9NXG0_chainsaw_002	1316-1325_1329-1329_1331-1333_1335-1373
Q9NXG2_chainsaw_001	45-268
Q9NXG6_chainsaw_001	121-173_272-498
Q9NXG6_chainsaw_002	179-270
Q9NXH3_chainsaw_001	63-141
Q9NXH8_chainsaw_001	22-144
Q9NXH8_chainsaw_002	145-362
Q9NXH8_chainsaw_003	368-421
Q9NXH9_chainsaw_001	54-437
Q9NXH9_chainsaw_002	446-546
Q9NXH9_chainsaw_003	569-619
Q9NXI6_chainsaw_001	39-110
Q9NXI6_chainsaw_002	141-199
Q9NXJ0_chainsaw_001	75-237
Q9NXJ5_chainsaw_001	6-207
Q9NXK6_chainsaw_001	10-42
Q9NXK6_chainsaw_002	48-319
Q9NXK8_chainsaw_001	9-315
Q9NXL2_chainsaw_001	54-300
Q9NXL2_chainsaw_002	301-513
Q9NXL2_chainsaw_003	522-552
Q9NXL2_chainsaw_004	571-642
Q9NXL2_chainsaw_005	718-773
Q9NXL6_chainsaw_001	44-299
Q9NXL6_chainsaw_002	303-826
Q9NXL9_chainsaw_001	3-276
Q9NXL9_chainsaw_002	282-663
Q9NXN4_chainsaw_001	11-236
Q9NXN4_chainsaw_002	308-484
Q9NXP7_chainsaw_001	7-121
Q9NXP7_chainsaw_002	142-326
Q9NXP7_chainsaw_003	368-423
Q9NXR1_chainsaw_001	11-281
Q9NXR5_chainsaw_001	16-191
Q9NXR7_chainsaw_001	3-125
Q9NXR7_chainsaw_002	126-266
Q9NXR7_chainsaw_003	280-380
Q9NXR8_chainsaw_001	1-235
Q9NXR8_chainsaw_002	373-415
Q9NXS2_chainsaw_001	78-380
Q9NXS3_chainsaw_001	13-115
Q9NXS3_chainsaw_002	118-275
